query	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	taxa
KS-11-2	90.343	466	43	2	318	782	1	465	1.79e-175	610	ASV494-Herbaspirillum seropedicae
KS-11-2	90.15	467	42	4	318	782	1	465	8.31e-174	604	ASV630-Herminiimonas contaminans
KS-20-1	99.773	440	1	0	303	742	1	440	0.0	808	ASV31-Sphingobium czechense
KS-20-1	99.545	440	2	0	303	742	1	440	0.0	802	ASV43-Sphingobium czechense
KS-20-1	99.545	440	2	0	303	742	1	440	0.0	802	ASV25-Sphingobium czechense
KS-20-1	99.545	440	2	0	303	742	1	440	0.0	802	ASV19-Sphingobium czechense
KS-20-1	99.545	440	2	0	303	742	1	440	0.0	802	ASV15-Sphingobium czechense
KS-20-2	99.773	440	1	0	303	742	1	440	0.0	808	ASV31-Sphingobium czechense
KS-20-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV43-Sphingobium czechense
KS-20-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV25-Sphingobium czechense
KS-20-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV19-Sphingobium czechense
KS-20-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV15-Sphingobium czechense
KS-21-1	97.5	440	11	0	301	740	1	440	0.0	752	ASV748-Ensifer adhaerens
KS-21-1	97.273	440	12	0	301	740	1	440	0.0	747	ASV943-Ensifer adhaerens
KS-21-1	97.273	440	12	0	301	740	1	440	0.0	747	ASV819-Ensifer adhaerens
KS-21-1	97.052	441	13	0	300	740	1	441	0.0	743	ASV871-Ensifer adhaerens
KS-21-1	97.045	440	13	0	301	740	1	440	0.0	741	ASV803-Ensifer adhaerens
KS-21-2	97.5	440	11	0	305	744	1	440	0.0	752	ASV748-Ensifer adhaerens
KS-21-2	97.273	440	12	0	305	744	1	440	0.0	747	ASV943-Ensifer adhaerens
KS-21-2	97.273	440	12	0	305	744	1	440	0.0	747	ASV819-Ensifer adhaerens
KS-21-2	97.052	441	13	0	304	744	1	441	0.0	743	ASV871-Ensifer adhaerens
KS-21-2	97.045	440	13	0	305	744	1	440	0.0	741	ASV803-Ensifer adhaerens
KS-22-1	98.293	410	7	0	330	739	1	410	0.0	728	ASV526-Cupriavidus metallidurans
KS-22-1	98.293	410	7	0	330	739	1	410	0.0	728	ASV491-Cupriavidus metallidurans
KS-22-1	98.293	410	7	0	330	739	1	410	0.0	728	ASV421-Cupriavidus metallidurans
KS-22-1	98.293	410	7	0	330	739	1	410	0.0	728	ASV384-Cupriavidus metallidurans
KS-22-1	98.293	410	7	0	330	739	1	410	0.0	728	ASV343-Cupriavidus metallidurans
KS-22-2	99.785	465	1	0	332	796	1	465	0.0	854	ASV421-Cupriavidus metallidurans
KS-22-2	99.57	465	2	0	332	796	1	465	0.0	848	ASV526-Cupriavidus metallidurans
KS-22-2	99.57	465	2	0	332	796	1	465	0.0	848	ASV491-Cupriavidus metallidurans
KS-22-2	99.57	465	2	0	332	796	1	465	0.0	848	ASV468-Cupriavidus plantarum
KS-22-2	99.57	465	2	0	332	796	1	465	0.0	848	ASV343-Cupriavidus metallidurans
KS-23-2	94.331	441	25	0	304	744	2	442	0.0	676	ASV1405-Bosea vaviloviae
KS-23-2	94.318	440	25	0	304	743	2	441	0.0	675	ASV1508-Bosea vaviloviae
KS-23-2	94.318	440	25	0	304	743	2	441	0.0	675	ASV1349-Bosea vaviloviae
KS-23-2	94.318	440	25	0	304	743	1	440	0.0	675	ASV1179-Bosea vaviloviae
KS-23-2	94.318	440	25	0	304	743	1	440	0.0	675	ASV1123-Bosea vaviloviae
KS-24-1	99.785	465	1	0	331	795	1	465	0.0	854	ASV468-Cupriavidus plantarum
KS-24-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV465-Cupriavidus plantarum
KS-24-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV421-Cupriavidus metallidurans
KS-24-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV292-Cupriavidus plantarum
KS-24-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV285-Cupriavidus plantarum
KS-25-1	99.773	440	1	0	298	737	1	440	0.0	808	ASV31-Sphingobium czechense
KS-25-1	99.545	440	2	0	298	737	1	440	0.0	802	ASV43-Sphingobium czechense
KS-25-1	99.545	440	2	0	298	737	1	440	0.0	802	ASV25-Sphingobium czechense
KS-25-1	99.545	440	2	0	298	737	1	440	0.0	802	ASV19-Sphingobium czechense
KS-25-1	99.545	440	2	0	298	737	1	440	0.0	802	ASV15-Sphingobium czechense
KS-25-2	99.773	440	1	0	301	740	1	440	0.0	808	ASV31-Sphingobium czechense
KS-25-2	99.545	440	2	0	301	740	1	440	0.0	802	ASV43-Sphingobium czechense
KS-25-2	99.545	440	2	0	301	740	1	440	0.0	802	ASV25-Sphingobium czechense
KS-25-2	99.545	440	2	0	301	740	1	440	0.0	802	ASV19-Sphingobium czechense
KS-25-2	99.545	440	2	0	301	740	1	440	0.0	802	ASV15-Sphingobium czechense
KS-26-1	99.785	465	1	0	330	794	1	465	0.0	854	ASV421-Cupriavidus metallidurans
KS-26-1	99.57	465	2	0	330	794	1	465	0.0	848	ASV526-Cupriavidus metallidurans
KS-26-1	99.57	465	2	0	330	794	1	465	0.0	848	ASV491-Cupriavidus metallidurans
KS-26-1	99.57	465	2	0	330	794	1	465	0.0	848	ASV468-Cupriavidus plantarum
KS-26-1	99.57	465	2	0	330	794	1	465	0.0	848	ASV343-Cupriavidus metallidurans
KS-26-2	99.785	465	1	0	328	792	1	465	0.0	854	ASV421-Cupriavidus metallidurans
KS-26-2	99.57	465	2	0	328	792	1	465	0.0	848	ASV526-Cupriavidus metallidurans
KS-26-2	99.57	465	2	0	328	792	1	465	0.0	848	ASV491-Cupriavidus metallidurans
KS-26-2	99.57	465	2	0	328	792	1	465	0.0	848	ASV468-Cupriavidus plantarum
KS-26-2	99.57	465	2	0	328	792	1	465	0.0	848	ASV343-Cupriavidus metallidurans
KS-27-1	99.32	441	3	0	304	744	2	442	0.0	798	ASV1405-Bosea vaviloviae
KS-27-1	99.318	440	3	0	304	743	2	441	0.0	797	ASV1508-Bosea vaviloviae
KS-27-1	99.318	440	3	0	304	743	2	441	0.0	797	ASV1349-Bosea vaviloviae
KS-27-1	99.318	440	3	0	304	743	1	440	0.0	797	ASV1179-Bosea vaviloviae
KS-27-1	99.318	440	3	0	304	743	1	440	0.0	797	ASV1123-Bosea vaviloviae
KS-27-2	99.32	441	3	0	304	744	2	442	0.0	798	ASV1405-Bosea vaviloviae
KS-27-2	99.318	440	3	0	304	743	2	441	0.0	797	ASV1508-Bosea vaviloviae
KS-27-2	99.318	440	3	0	304	743	2	441	0.0	797	ASV1349-Bosea vaviloviae
KS-27-2	99.318	440	3	0	304	743	1	440	0.0	797	ASV1179-Bosea vaviloviae
KS-27-2	99.318	440	3	0	304	743	1	440	0.0	797	ASV1123-Bosea vaviloviae
KS-29-1	99.32	441	3	0	302	742	2	442	0.0	798	ASV1405-Bosea vaviloviae
KS-29-1	99.318	440	3	0	302	741	2	441	0.0	797	ASV1508-Bosea vaviloviae
KS-29-1	99.318	440	3	0	302	741	2	441	0.0	797	ASV1349-Bosea vaviloviae
KS-29-1	99.318	440	3	0	302	741	1	440	0.0	797	ASV1179-Bosea vaviloviae
KS-29-1	99.318	440	3	0	302	741	1	440	0.0	797	ASV1123-Bosea vaviloviae
KS-29-2	99.32	441	3	0	306	746	2	442	0.0	798	ASV1405-Bosea vaviloviae
KS-29-2	99.318	440	3	0	306	745	2	441	0.0	797	ASV1508-Bosea vaviloviae
KS-29-2	99.318	440	3	0	306	745	2	441	0.0	797	ASV1349-Bosea vaviloviae
KS-29-2	99.318	440	3	0	306	745	1	440	0.0	797	ASV1179-Bosea vaviloviae
KS-29-2	99.318	440	3	0	306	745	1	440	0.0	797	ASV1123-Bosea vaviloviae
KS-30-1	99.143	467	4	0	326	792	3	469	0.0	841	ASV1670-Achromobacter xylosoxidans
KS-30-1	98.495	465	7	0	328	792	1	465	0.0	821	ASV1700-Achromobacter deleyi
KS-30-1	98.065	465	9	0	328	792	1	465	0.0	809	ASV1754-Achromobacter mucicolens
KS-30-1	90.343	466	43	2	328	792	1	465	1.67e-175	610	ASV494-Herbaspirillum seropedicae
KS-30-1	90.15	467	42	4	328	792	1	465	7.75e-174	604	ASV630-Herminiimonas contaminans
KS-30-2	99.143	467	4	0	320	786	3	469	0.0	841	ASV1670-Achromobacter xylosoxidans
KS-30-2	98.495	465	7	0	322	786	1	465	0.0	821	ASV1700-Achromobacter deleyi
KS-30-2	98.065	465	9	0	322	786	1	465	0.0	809	ASV1754-Achromobacter mucicolens
KS-30-2	90.343	466	43	2	322	786	1	465	1.66e-175	610	ASV494-Herbaspirillum seropedicae
KS-30-2	90.15	467	42	4	322	786	1	465	7.72e-174	604	ASV630-Herminiimonas contaminans
KS-32-1	99.785	465	1	0	318	782	1	465	0.0	854	ASV468-Cupriavidus plantarum
KS-32-1	99.57	465	2	0	318	782	1	465	0.0	848	ASV465-Cupriavidus plantarum
KS-32-1	99.57	465	2	0	318	782	1	465	0.0	848	ASV421-Cupriavidus metallidurans
KS-32-1	99.57	465	2	0	318	782	1	465	0.0	848	ASV292-Cupriavidus plantarum
KS-32-1	99.57	465	2	0	318	782	1	465	0.0	848	ASV285-Cupriavidus plantarum
KS-32-2	99.785	465	1	0	323	787	1	465	0.0	854	ASV468-Cupriavidus plantarum
KS-32-2	99.57	465	2	0	323	787	1	465	0.0	848	ASV465-Cupriavidus plantarum
KS-32-2	99.57	465	2	0	323	787	1	465	0.0	848	ASV421-Cupriavidus metallidurans
KS-32-2	99.57	465	2	0	323	787	1	465	0.0	848	ASV292-Cupriavidus plantarum
KS-32-2	99.57	465	2	0	323	787	1	465	0.0	848	ASV285-Cupriavidus plantarum
KS-33-1	99.14	465	4	0	327	791	1	465	0.0	837	ASV1700-Achromobacter deleyi
KS-33-1	98.501	467	7	0	325	791	3	469	0.0	824	ASV1670-Achromobacter xylosoxidans
KS-33-1	98.28	465	8	0	327	791	1	465	0.0	815	ASV1754-Achromobacter mucicolens
KS-33-1	90.578	467	40	4	327	791	1	465	3.6200000000000003e-177	616	ASV494-Herbaspirillum seropedicae
KS-33-1	90.364	467	41	4	327	791	1	465	1.69e-175	610	ASV577-Herbaspirillum seropedicae
KS-34-1	99.785	465	1	0	331	795	1	465	0.0	854	ASV468-Cupriavidus plantarum
KS-34-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV465-Cupriavidus plantarum
KS-34-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV421-Cupriavidus metallidurans
KS-34-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV292-Cupriavidus plantarum
KS-34-1	99.57	465	2	0	331	795	1	465	0.0	848	ASV285-Cupriavidus plantarum
KS-34-2	99.785	465	1	0	327	791	1	465	0.0	854	ASV468-Cupriavidus plantarum
KS-34-2	99.57	465	2	0	327	791	1	465	0.0	848	ASV465-Cupriavidus plantarum
KS-34-2	99.57	465	2	0	327	791	1	465	0.0	848	ASV421-Cupriavidus metallidurans
KS-34-2	99.57	465	2	0	327	791	1	465	0.0	848	ASV292-Cupriavidus plantarum
KS-34-2	99.57	465	2	0	327	791	1	465	0.0	848	ASV285-Cupriavidus plantarum
KS-35-1	99.773	440	1	0	302	741	1	440	0.0	808	ASV31-Sphingobium czechense
KS-35-1	99.545	440	2	0	302	741	1	440	0.0	802	ASV43-Sphingobium czechense
KS-35-1	99.545	440	2	0	302	741	1	440	0.0	802	ASV25-Sphingobium czechense
KS-35-1	99.545	440	2	0	302	741	1	440	0.0	802	ASV19-Sphingobium czechense
KS-35-1	99.545	440	2	0	302	741	1	440	0.0	802	ASV15-Sphingobium czechense
KS-35-2	99.773	440	1	0	303	742	1	440	0.0	808	ASV31-Sphingobium czechense
KS-35-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV43-Sphingobium czechense
KS-35-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV25-Sphingobium czechense
KS-35-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV19-Sphingobium czechense
KS-35-2	99.545	440	2	0	303	742	1	440	0.0	802	ASV15-Sphingobium czechense
KS-36-1	99.355	465	3	0	328	792	1	465	0.0	843	ASV1700-Achromobacter deleyi
KS-36-1	98.065	465	9	0	328	792	1	465	0.0	809	ASV1754-Achromobacter mucicolens
KS-36-1	97.859	467	10	0	326	792	3	469	0.0	808	ASV1670-Achromobacter xylosoxidans
KS-36-1	90.792	467	39	4	328	792	1	465	7.76e-179	621	ASV494-Herbaspirillum seropedicae
KS-36-1	90.578	467	40	4	328	792	1	465	3.6100000000000003e-177	616	ASV577-Herbaspirillum seropedicae
KS-36-2	99.355	465	3	0	327	791	1	465	0.0	843	ASV1700-Achromobacter deleyi
KS-36-2	98.065	465	9	0	327	791	1	465	0.0	809	ASV1754-Achromobacter mucicolens
KS-36-2	97.859	467	10	0	325	791	3	469	0.0	808	ASV1670-Achromobacter xylosoxidans
KS-36-2	90.792	467	39	4	327	791	1	465	7.65e-179	621	ASV494-Herbaspirillum seropedicae
KS-36-2	90.578	467	40	4	327	791	1	465	3.5600000000000002e-177	616	ASV577-Herbaspirillum seropedicae
ST-10	96.818	440	13	1	3	442	2	440	0.0	734	ASV373-Sphingomonas kyeonggiensis
ST-10	96.818	440	13	1	3	442	2	440	0.0	734	ASV342-Sphingomonas kyeonggiensis
ST-10	96.818	440	13	1	3	442	2	440	0.0	734	ASV274-Sphingomonas kyeonggiensis
ST-10	96.591	440	14	1	3	442	3	441	0.0	728	ASV958-Sphingomonas kyeonggiensis
ST-10	96.591	440	14	1	3	442	2	440	0.0	728	ASV853-Sphingomonas kyeonggiensis
ST-127	98.065	465	7	2	3	466	2	465	0.0	808	ASV128-Pseudomonas frederiksbergensis
ST-127	98.065	465	7	2	3	466	2	465	0.0	808	ASV64-Pseudomonas frederiksbergensis
ST-127	97.854	466	6	4	3	466	2	465	0.0	802	ASV658-Pseudomonas brassicacearum
ST-127	97.849	465	8	2	3	466	3	466	0.0	802	ASV583-Pseudomonas kilonensis
ST-127	97.849	465	8	2	3	466	2	465	0.0	802	ASV323-Pseudomonas kilonensis
ST-3	99.782	459	1	0	7	465	2	460	0.0	843	ASV975-Chryseobacterium cucumeris
ST-3	99.782	459	1	0	7	465	3	461	0.0	843	ASV897-Chryseobacterium cucumeris
ST-3	99.782	459	1	0	7	465	2	460	0.0	843	ASV746-Chryseobacterium cucumeris
ST-3	99.782	459	1	0	7	465	2	460	0.0	843	ASV541-Chryseobacterium cucumeris
ST-3	99.782	459	1	0	7	465	2	460	0.0	843	ASV452-Chryseobacterium cucumeris
ST-7	99.565	460	2	0	2	461	2	461	0.0	843	ASV1532-Chitinophaga eiseniae
ST-7	99.348	460	3	0	2	461	2	461	0.0	837	ASV1322-Chitinophaga eiseniae
ST-7	99.346	459	3	0	2	460	2	460	0.0	835	ASV1547-Chitinophaga eiseniae
ST-7	99.346	459	3	0	2	460	3	461	0.0	835	ASV1545-Chitinophaga eiseniae
ST-7	99.346	459	3	0	2	460	2	460	0.0	835	ASV1461-Chitinophaga eiseniae
ST-71	99.782	459	1	0	4	462	2	460	0.0	845	ASV1231-Pseudoxanthomonas indica
ST-71	99.356	466	1	2	4	469	2	465	0.0	845	ASV1197-Pseudoxanthomonas indica
ST-71	99.781	457	1	0	4	460	2	458	0.0	841	ASV1226-Pseudoxanthomonas indica
ST-71	99.781	457	1	0	4	460	2	458	0.0	841	ASV1199-Pseudoxanthomonas indica
ST-71	99.781	457	1	0	4	460	2	458	0.0	841	ASV924-Pseudoxanthomonas indica
ST-83	98.915	461	4	1	8	468	10	469	0.0	826	ASV1670-Achromobacter xylosoxidans
ST-83	98.048	461	8	1	8	468	6	465	0.0	804	ASV1700-Achromobacter deleyi
ST-83	98.451	452	7	0	8	459	6	457	0.0	800	ASV1754-Achromobacter mucicolens
ST-83	89.827	462	44	3	8	468	6	465	5.86e-171	593	ASV608-Herbaspirillum seropedicae
ST-83	89.655	464	43	5	8	469	6	466	7.58e-170	590	ASV676-Herminiimonas contaminans
ST-A1	97.267	439	12	0	4	442	2	440	0.0	745	ASV943-Ensifer adhaerens
ST-A1	97.267	439	12	0	4	442	2	440	0.0	745	ASV755-Ensifer adhaerens
ST-A1	97.267	439	12	0	4	442	2	440	0.0	745	ASV382-Ensifer adhaerens
ST-A1	97.267	439	12	0	4	442	2	440	0.0	745	ASV374-Ensifer adhaerens
ST-A1	97.045	440	13	0	4	443	2	441	0.0	741	ASV759-Ensifer adhaerens
ST-A29	95.27	444	17	4	2	443	2	443	0.0	701	ASV246-Paenarthrobacter nitroguajacolicus
ST-A29	95.27	444	17	4	2	443	2	443	0.0	701	ASV84-Paenarthrobacter nitroguajacolicus
ST-A29	95.045	444	18	4	2	443	2	443	0.0	695	ASV780-Paenarthrobacter nitroguajacolicus
ST-A29	95.045	444	18	4	2	443	2	443	0.0	695	ASV645-Paenarthrobacter nitroguajacolicus
ST-A29	95.045	444	18	4	2	443	2	443	0.0	695	ASV405-Paenarthrobacter nitroguajacolicus
ST-A35	100.0	462	0	0	2	463	2	463	0.0	854	ASV1231-Pseudoxanthomonas indica
ST-A35	99.784	462	1	0	2	463	7	468	0.0	848	ASV1395-Pseudoxanthomonas indica
ST-A35	99.784	462	1	0	2	463	2	463	0.0	848	ASV1226-Pseudoxanthomonas indica
ST-A35	99.784	462	1	0	2	463	2	463	0.0	848	ASV1212-Pseudoxanthomonas indica
ST-A35	99.784	462	1	0	2	463	2	463	0.0	848	ASV1199-Pseudoxanthomonas indica
ST-B1	97.267	439	12	0	4	442	2	440	0.0	745	ASV943-Ensifer adhaerens
ST-B1	97.267	439	12	0	4	442	2	440	0.0	745	ASV755-Ensifer adhaerens
ST-B1	97.267	439	12	0	4	442	2	440	0.0	745	ASV382-Ensifer adhaerens
ST-B1	97.267	439	12	0	4	442	2	440	0.0	745	ASV374-Ensifer adhaerens
ST-B1	97.039	439	13	0	4	442	2	440	0.0	739	ASV1060-Ensifer adhaerens
ST-B11	95.291	446	17	4	2	445	2	445	0.0	704	ASV246-Paenarthrobacter nitroguajacolicus
ST-B11	95.291	446	17	4	2	445	2	445	0.0	704	ASV84-Paenarthrobacter nitroguajacolicus
